kepid,tce_plnt_num,pca
2452440.0,2.0,-98315325.28758343
2452450.0,1.0,1086372600.5830092
2569494.0,4.0,-521907628.64635915
2569516.0,1.0,-263972474.7087018
2569639.0,1.0,-169776675.5492966
2569995.0,1.0,-538070707.7139729
2579906.0,3.0,-432868720.0326706
2579906.0,4.0,-585709838.8913257
2579906.0,5.0,-582713153.202861
2584115.0,1.0,-225061858.69979218
2584163.0,1.0,-296587049.0982182
2584879.0,1.0,-317152617.5424066
2696938.0,6.0,-102567947.7929204
2697199.0,1.0,-532173613.19847614
2697935.0,1.0,394431568.8933966
2714707.0,2.0,-421877273.85691106
2714803.0,1.0,-359895216.8395161
2714807.0,1.0,230572635.2020648
2717158.0,1.0,-284024853.4389912
2717423.0,1.0,-534785925.01150316
2717423.0,3.0,-402445093.263342
2834463.0,1.0,155813071.26287988
2834637.0,1.0,-466209408.29572666
2834805.0,1.0,-301515952.2699467
2854953.0,7.0,-401005754.34700197
2855026.0,1.0,1397182424.5543625
2855026.0,2.0,110932809.85339479
2855415.0,1.0,-506002213.77214926
2969991.0,2.0,-449247911.6770221
2970580.0,2.0,-585709548.9124597
2970580.0,3.0,-543555607.799544
2987160.0,5.0,-585710143.3215923
2987433.0,1.0,1814773737.4943027
2987660.0,1.0,-25930468.73588945
2998070.0,9.0,-381090759.4080678
2998070.0,10.0,-310652983.66679674
2998124.0,1.0,1814773739.0026228
3102000.0,2.0,241306614.768087
3102024.0,1.0,1814773739.0386496
3102024.0,2.0,1814773738.998571
3102309.0,1.0,-456421858.0684458
3117046.0,1.0,-440360876.5257318
3117511.0,1.0,-570780713.5770496
3117514.0,1.0,-263772215.3662378
3117514.0,2.0,-459761397.3489325
2437897.0,1.0,139877546.3065458
2438061.0,1.0,1814773737.8282125
2438062.0,1.0,1814773736.5251489
2438070.0,1.0,1814773468.3694513
2444769.0,1.0,-420719429.77077377
2444769.0,2.0,-516659664.59687465
2444769.0,3.0,-404954805.7160183
2452977.0,1.0,-429820947.91177386
2554867.0,1.0,-428987231.266289
2555349.0,1.0,-498753051.3061198
2555396.0,1.0,-555691058.7805637
2570281.0,1.0,-279864576.6320834
2570281.0,2.0,-479846151.70064574
2570432.0,1.0,-256086213.80556595
2579906.0,7.0,-236117972.406916
2579906.0,8.0,-348587833.04780555
2579906.0,9.0,-452224303.7494999
2579906.0,10.0,-525612849.09519297
2584879.0,2.0,-538208523.1298823
2584879.0,4.0,-409474992.5564955
2584879.0,5.0,-273657492.9919721
2697935.0,2.0,-419494825.42312306
2698074.0,1.0,-557630802.6369729
2707097.0,1.0,1814773736.5013294
2707097.0,2.0,-585709301.2890569
2714807.0,2.0,-301347536.61843204
2714831.0,1.0,-441309862.59953684
2714887.0,1.0,-285675664.9795325
2714887.0,2.0,-541837039.4465884
2717423.0,4.0,-310350087.40953743
2717423.0,5.0,-474257345.3723595
2717423.0,6.0,-585709300.6360468
2717483.0,1.0,-464791586.2082451
2837007.0,1.0,-463722006.9682338
2837111.0,1.0,32692586.76668895
2837111.0,2.0,-218110346.67706987
2855603.0,1.0,-217168754.03862968
2855603.0,2.0,-409258312.75775695
2970580.0,4.0,-247767750.63964462
2970580.0,5.0,-312549835.7215399
2970580.0,6.0,-585710012.6902326
2970580.0,7.0,-517071610.3684076
2987660.0,2.0,-401258410.0168652
2988145.0,1.0,-12101721.703504901
2988145.0,2.0,948902294.076468
2998124.0,2.0,1814773737.2412841
2998561.0,1.0,1814773544.888464
2998561.0,2.0,-26305106.29008344
3001885.0,1.0,138304852.1310681
3102384.0,1.0,1814773342.3695393
3103212.0,1.0,-82370563.20650816
3117514.0,3.0,-432662051.1822316
3117514.0,4.0,-334620189.37697756
3117514.0,5.0,-358249216.15014005
2438114.0,1.0,-551906884.2931337
2438114.0,2.0,-540038124.3013552
2438151.0,1.0,-465968515.12009877
2444769.0,5.0,-413074291.64203465
2444769.0,6.0,-445770400.63379055
2444769.0,7.0,-276910109.7950289
2555680.0,1.0,-40386532.453933716
2555680.0,2.0,-197025926.91321903
2555680.0,3.0,-520447310.5181242
2570505.0,1.0,-157313390.01072466
2570659.0,1.0,-294752660.9381538
2570767.0,1.0,45498972.72664673
2570773.0,1.0,-50755890.95548022
2580613.0,1.0,-466038546.458308
2580632.0,1.0,-402869442.2757999
2580872.0,1.0,-585709318.7199872
2584879.0,6.0,-164720408.29032198
2584908.0,1.0,-162255870.74250528
2585092.0,1.0,-430344958.77649844
2707479.0,1.0,-247758617.38820672
2707479.0,2.0,-503363104.2731353
2707916.0,1.0,-323127656.1781155
2707985.0,1.0,398112743.9404492
2714887.0,3.0,-552069458.9594625
2714887.0,4.0,-469309765.5288782
2717483.0,2.0,-401723427.220958
2718321.0,1.0,-396577019.68631876
2718630.0,1.0,30878081.23481256
2837174.0,1.0,868642487.2627959
2847816.0,1.0,51711207.05589358
2847816.0,2.0,-434735864.7530182
2849140.0,1.0,-376635511.393156
2856209.0,1.0,-357585855.5335429
2856756.0,1.0,151604528.9175536
2856960.0,1.0,-34749084.01429453
2856960.0,2.0,95952475.16460739
2970580.0,8.0,-585710049.4676731
2970670.0,1.0,1003210280.0069695
2970804.0,1.0,1814773396.1775517
2970804.0,2.0,-583254472.554417
2988145.0,3.0,1028669259.8564012
2988783.0,1.0,222731308.58325192
2988783.0,2.0,-46770174.52628374
2988783.0,3.0,339183674.02545017
3002336.0,1.0,-585709395.0505435
3002379.0,1.0,-582653432.6569446
3002379.0,2.0,-583254636.8075519
3002379.0,3.0,-402207083.1214716
3103227.0,1.0,-337593895.22868013
3103473.0,1.0,536335571.7638273
3103684.0,1.0,-338938495.0322434
3103752.0,1.0,-331381783.1470042
3117514.0,6.0,-381231347.68505245
3117514.0,7.0,-411233291.3715661
3117514.0,8.0,-468026097.80587167
3117514.0,9.0,-498883539.4808133
2438151.0,2.0,-449910393.9071717
2438151.0,3.0,-506458273.429143
2438151.0,4.0,-306121848.1294471
2438151.0,5.0,-384996913.1894208
2445129.0,1.0,320400588.9813581
2445129.0,2.0,44402677.38464162
2445134.0,1.0,-585709308.7073507
2445134.0,2.0,1814773737.3854496
2555680.0,4.0,-358010858.07302785
2555680.0,5.0,-97627979.72297087
2555680.0,7.0,-183520711.37743607
2571238.0,1.0,1814773737.21869
2571417.0,1.0,-208177271.38508785
2571417.0,2.0,-183299640.0032449
2580872.0,2.0,1814773739.0640373
2580872.0,3.0,-585709993.6036265
2580872.0,4.0,-585709952.0403587
2580872.0,5.0,-585709479.4035889
2580882.0,1.0,194887578.2029348
2585092.0,2.0,-493917738.597507
2585652.0,1.0,-386707999.5167357
2692377.0,1.0,1814773298.2334058
2708156.0,1.0,-585709308.5963954
2708172.0,1.0,-188175307.91789424
2708176.0,1.0,-160641571.03478062
2708203.0,1.0,-129080870.61283273
2714932.0,1.0,-26131538.09271172
2714932.0,2.0,-480164280.330172
2714932.0,3.0,-569085712.4555235
2714932.0,4.0,-538908325.89119
2718630.0,2.0,-92276580.8737252
2718630.0,3.0,-302308179.0431988
2718663.0,1.0,91210777.32651742
2718663.0,2.0,388056614.96247965
2849511.0,1.0,-453510361.9175947
2849805.0,1.0,1814773151.6548223
2850321.0,1.0,-498698285.20175403
2856960.0,3.0,-585709299.3480818
2857323.0,2.0,-108569313.91346782
2857323.0,3.0,-585709435.5225705
2970804.0,3.0,-364710120.3496773
2970836.0,1.0,-292875153.98233247
2988783.0,4.0,-418827358.1207907
2988783.0,5.0,-585709921.1996031
2988964.0,1.0,-310620830.8980339
3002379.0,4.0,-480441109.5276572
3002379.0,6.0,-224124097.54695636
3002379.0,7.0,-378480371.6601313
3103752.0,2.0,-427323596.7113752
3103752.0,3.0,-374931510.3389692
3103752.0,4.0,-430986498.0726016
3117514.0,10.0,-585709878.498644
3118797.0,1.0,-110552990.39781827
3118883.0,1.0,-483196674.27734536
3118883.0,2.0,-365271941.063909
2438249.0,1.0,-340212655.7448448
2438264.0,1.0,1417706951.9119895
2438264.0,2.0,1814773359.4956443
2445154.0,1.0,15944980.173769258
2445298.0,1.0,-434936119.964764
2445298.0,2.0,-583254989.8128786
2445665.0,1.0,-458118180.3075249
2555680.0,8.0,-325690861.86279505
2555680.0,9.0,-272943032.30856377
2556127.0,1.0,1814773039.8244433
2556127.0,2.0,-585710008.3045748
2571868.0,1.0,-237625175.8801075
2572029.0,1.0,-293962294.1632351
2573056.0,1.0,1507344310.4699476
2573056.0,2.0,705119957.9924755
2581191.0,1.0,162265739.5524324
2581316.0,1.0,1814773738.8719494
2581316.0,2.0,256320783.16878736
2692377.0,2.0,-185833837.54144755
2692704.0,1.0,-449851759.97924644
2692704.0,2.0,-358488240.03329486
2692704.0,3.0,-331387618.90246433
2708203.0,2.0,-515784427.6753396
2708221.0,1.0,-279734583.8632819
2708270.0,1.0,841410868.6632283
2714932.0,5.0,-585709622.4176136
2714932.0,6.0,-472751287.4079053
2714932.0,7.0,-483106436.4053522
2714932.0,8.0,-472198316.1374742
2718663.0,3.0,-108443222.02502212
2718672.0,1.0,220030751.42842007
2718672.0,2.0,-199157438.12511262
2851100.0,1.0,1814773100.5377538
2851100.0,2.0,657764433.0711098
2852528.0,1.0,-301335188.55583405
2852560.0,1.0,-585709298.7229896
2857607.0,1.0,-297253807.50462186
2857722.0,1.0,1449173033.1611571
2857722.0,2.0,1814773086.7905555
2859299.0,1.0,1814773104.772067
2971415.0,1.0,-493973281.4330847
2972005.0,1.0,-486454515.40734863
2973386.0,1.0,178469611.10960945
2973509.0,1.0,1814773739.1412287
2989404.0,1.0,1814773271.6072893
2989404.0,2.0,1814773263.2265239
2989706.0,1.0,1814773223.1354618
3002379.0,8.0,-469995654.45858216
3002478.0,1.0,650323809.3350567
3003019.0,1.0,164863942.20026943
3103851.0,1.0,-151801613.67045504
3109550.0,1.0,247552549.79622254
3109825.0,1.0,-339497824.0032112
3109930.0,1.0,-52676873.69840635
3118883.0,3.0,-426522571.8536697
3118883.0,4.0,-345252453.5268898
2438406.0,1.0,-539671695.1811368
2438490.0,1.0,1814773736.6732595
2438490.0,2.0,19464265.754737005
2438502.0,1.0,1814773737.6844816
2445975.0,1.0,1814773737.5163524
2445975.0,2.0,-585709940.9807684
2445975.0,3.0,489688537.2560637
2556639.0,1.0,-229691098.99383688
2556639.0,2.0,-549351566.4295796
2556639.0,3.0,-570102733.5212798
2573108.0,1.0,-488855222.0249565
2574201.0,1.0,-255071419.20217097
2574338.0,1.0,192225583.10057172
2581452.0,1.0,-353962138.5571272
2581452.0,2.0,-548725481.1228746
2581452.0,3.0,-504244987.9163535
2581452.0,4.0,-342772272.6215862
2692704.0,4.0,-505422574.304538
2692708.0,1.0,-383017655.26568806
2693092.0,1.0,1814773738.9649506
2708278.0,1.0,318468746.88723266
2708278.0,2.0,-506877259.9720141
2708278.0,3.0,-451628055.6592283
2708286.0,1.0,112923756.08636804
2714932.0,9.0,-560405842.3790338
2714947.0,1.0,157175087.15399396
2714954.0,1.0,-295840645.4890456
2718778.0,1.0,232365919.3669398
2718778.0,2.0,-495477664.08256334
2718944.0,1.0,114176755.75071263
2852560.0,2.0,1814773739.0562537
2852560.0,3.0,-582972562.7012858
2852560.0,4.0,-585710028.020979
2852560.0,5.0,-275182908.31438637
2860114.0,1.0,1814773231.3333282
2860579.0,1.0,-271004894.34613067
2860579.0,2.0,-412049063.3072191
2975340.0,1.0,-518556914.80281854
2975770.0,1.0,1814773466.081358
2975770.0,2.0,-196009312.5280631
2990873.0,1.0,179809701.1834786
2991448.0,1.0,-416031894.50886923
2991460.0,1.0,-219089507.04480276
2992648.0,1.0,-129828484.90383947
3003224.0,1.0,-585710000.070053
3003991.0,1.0,1814773739.00934
3003991.0,2.0,1814773737.1356215
3003992.0,1.0,530059981.80461806
3109937.0,1.0,-455455422.58670825
3109997.0,1.0,468421361.5233541
3110177.0,1.0,-184524822.8901262
3118883.0,6.0,-444321231.6695359
3119250.0,1.0,-344534461.56860113
3119250.0,2.0,-283877339.4464025
2438502.0,2.0,136508810.3712026
2438513.0,1.0,949367431.025456
2438513.0,2.0,-159282584.22831395
2446113.0,1.0,1730222681.757754
2446113.0,2.0,-292562302.48572576
2446134.0,1.0,-310509073.79720604
2446436.0,1.0,-585709721.5856832
2556639.0,4.0,-545927571.3716327
2556639.0,5.0,-580654989.8400432
2556639.0,6.0,-555101001.1137416
2556639.0,7.0,-396746670.10630834
2574543.0,1.0,460671370.0730938
2574960.0,1.0,-311176387.4337126
2575161.0,1.0,953217156.5977558
2575952.0,1.0,1688131446.3879766
2581452.0,5.0,-336966589.76978564
2581452.0,6.0,-287045493.7134017
2581452.0,7.0,-373652846.98364663
2693092.0,2.0,1814773737.438427
2693097.0,1.0,488877941.5757275
2693097.0,2.0,140067260.2108505
2693097.0,3.0,-585709686.1578856
2708343.0,1.0,424929652.03549373
2708420.0,1.0,362881954.1559223
2708445.0,1.0,-275860423.55234283
2714955.0,1.0,-156579249.00188485
2715053.0,1.0,-213135412.95157102
2715053.0,2.0,-477762406.9349344
2715053.0,3.0,-476711823.0280851
2719125.0,1.0,-157454009.94879645
2719125.0,2.0,-449283698.03275347
2719755.0,1.0,-349766056.50801134
2719755.0,2.0,-315629153.1040632
2852810.0,1.0,-392295894.74269414
2852941.0,1.0,115712570.41964063
2852941.0,2.0,-475903630.31504714
2860579.0,3.0,-405356140.4593763
2860579.0,4.0,-294043942.1366056
2860579.0,6.0,-389200585.1792878
2975832.0,1.0,-427711427.7839249
2975832.0,2.0,-385062200.3135244
2975832.0,3.0,-310463367.78299457
2975832.0,4.0,-361606738.32072943
2992668.0,1.0,-390630202.41685975
2992668.0,2.0,41111049.61103189
2992668.0,3.0,-346019894.1550443
2993589.0,1.0,-304957502.15336144
3003992.0,2.0,217437036.3950267
3097331.0,1.0,-123541506.03241298
3097331.0,2.0,-340727618.7561907
3097331.0,3.0,-226475620.6666494
3110496.0,1.0,543416015.3352587
3110937.0,1.0,-208611182.73563305
3112129.0,1.0,1814773112.824041
3112129.0,2.0,1814773113.8167224
3119250.0,3.0,-357773947.30870104
3119256.0,1.0,1200815295.2799594
3119256.0,2.0,501484143.29350144
3119256.0,3.0,194468536.66115338
2438517.0,1.0,-281566518.94019175
2439144.0,1.0,-444405865.29695565
2439211.0,1.0,-154558205.69255713
2439211.0,2.0,-505982528.32083166
2446623.0,1.0,1814773737.1398442
2447697.0,1.0,-465295102.3412566
2556639.0,8.0,-350928424.7028727
2556639.0,9.0,-419786222.1803472
2556639.0,10.0,-242111079.58538523
2556650.0,1.0,1814773163.0212493
2575952.0,2.0,-446815761.61640215
2575952.0,3.0,-287241122.49516857
2575964.0,1.0,-434963212.0724579
2581452.0,8.0,-391218449.73130465
2581452.0,9.0,-369187644.2746263
2581457.0,1.0,-165157180.05987275
2581457.0,2.0,-536960783.396186
2693162.0,1.0,-468876462.01410735
2693450.0,1.0,-467734585.6827778
2693450.0,2.0,-382242152.0593631
2693450.0,3.0,-481593664.1944972
2708445.0,2.0,-429102150.6544929
2708499.0,1.0,-351545983.36734396
2708614.0,1.0,184113446.9059691
2708787.0,1.0,-285701637.47094244
2715070.0,1.0,-473503181.4805622
2715108.0,1.0,-485451521.8612336
2715119.0,1.0,-222436975.60278395
2719873.0,1.0,1814773738.9816275
2719873.0,2.0,1814773737.2090933
2719928.0,1.0,818303604.4325756
2719928.0,2.0,-464424859.1636515
2852942.0,1.0,-395028693.79735565
2852961.0,2.0,-328099680.0620755
2853029.0,1.0,-278842019.63073426
2860579.0,7.0,-585709978.4610058
2860594.0,1.0,1814773739.2463062
2860594.0,2.0,-585709308.6670425
2860656.0,1.0,-151522377.98258796
2975832.0,5.0,-417229294.3883028
2975832.0,6.0,-362010612.09690934
2975832.0,7.0,-364739031.28313965
2993589.0,2.0,-192535919.94781363
2993589.0,3.0,213655335.7148381
2993589.0,4.0,-471417884.7265229
2993589.0,5.0,-585710000.9427823
3097331.0,4.0,-223674900.457872
3097331.0,5.0,-239097794.581633
3097331.0,6.0,-33843498.95373685
3112242.0,1.0,-372982234.7744835
3112677.0,1.0,-457156459.34410703
3112828.0,1.0,-361316550.67382634
3119256.0,6.0,-458961483.30708146
3119307.0,1.0,329050668.9932808
2439243.0,1.0,-129188871.34726454
2439469.0,1.0,-487423910.2108926
2440757.0,1.0,1814773353.3022127
2447707.0,2.0,-547105578.6766901
2447832.0,1.0,-212800325.04901847
2447832.0,2.0,-513689618.8339175
2447832.0,3.0,-392764682.28034717
2447832.0,4.0,-328506910.8705422
2557335.0,1.0,-556699147.6432161
2557335.0,2.0,-583170616.9549603
2557350.0,1.0,143045938.1302795
2576107.0,1.0,1814773737.1454108
2576197.0,1.0,1814773213.6558192
2576224.0,1.0,-579091413.676407
2576224.0,2.0,-486171118.1481244
2581554.0,1.0,1814773311.933519
2581674.0,1.0,821827376.9627137
2581674.0,2.0,-457656645.51079345
2693450.0,4.0,-287304014.9353215
2693736.0,1.0,556709252.4122841
2694337.0,1.0,1814773562.3440561
2694337.0,2.0,193324446.50116512
2708787.0,3.0,-495828944.9736051
2708787.0,4.0,-308864010.41531396
2715135.0,1.0,1814773270.9413223
2715135.0,2.0,-211881252.4240966
2715135.0,3.0,-435535752.793541
2715135.0,4.0,-404611706.9921725
2720096.0,1.0,-547465082.9388793
2720354.0,1.0,1814773738.0935957
2720354.0,2.0,1814773738.9916308
2720354.0,3.0,-585709308.8597565
2853093.0,1.0,907614715.8078128
2853280.0,1.0,100310295.35333702
2853280.0,2.0,-554819796.8779541
2860788.0,1.0,1814773739.3720767
2860788.0,3.0,-482442470.134716
2975832.0,8.0,-498504988.5975311
2975832.0,9.0,-585709534.0495822
2976017.0,1.0,162997670.27415314
2983000.0,1.0,-333005712.4578406
2993589.0,6.0,-302426374.9816812
2994092.0,1.0,-447387503.3326686
2994666.0,1.0,-361362170.6227422
2994666.0,2.0,-454425074.9484783
3097346.0,1.0,1220755768.310592
3097352.0,1.0,1814773738.3740814
3097352.0,2.0,750584184.8286818
3112828.0,2.0,-355608394.109005
3112869.0,1.0,-499557674.9198594
3113266.0,1.0,1814773737.6261952
3113266.0,2.0,1814773737.4322295
3119307.0,2.0,140822361.47028485
3119603.0,1.0,-476942344.71379983
3119604.0,1.0,-411887928.4958294
2441151.0,1.0,1814773604.5546384
2441161.0,1.0,1814773739.09669
2441495.0,1.0,1814773273.06905
2447832.0,5.0,-548112445.5352396
2447832.0,6.0,-295717237.49637556
2447832.0,7.0,-120630111.38713822
2557430.0,1.0,1814773039.7868187
2557430.0,2.0,-585710008.1624815
2557669.0,2.0,-323265537.1025516
2576692.0,1.0,-585709368.7385993
2576692.0,2.0,-585709318.7330948
2576692.0,3.0,-266829469.70027322
2576692.0,4.0,-422218531.0276177
2581674.0,3.0,-319755755.3325519
2581811.0,1.0,-449969821.5350243
2581964.0,1.0,-386054176.96638
2581964.0,2.0,-488108057.5454852
2694337.0,3.0,-549493701.1641076
2694632.0,1.0,-245702802.71333736
2694632.0,2.0,476168442.0713415
2708885.0,1.0,611354276.8430048
2710323.0,1.0,-270899321.6340084
2710323.0,2.0,-413492936.5309763
2710406.0,1.0,-278371953.1619736
2715194.0,1.0,-476009358.4106725
2715228.0,1.0,-128598941.88383195
2715228.0,2.0,-261915761.48265684
2720354.0,4.0,-492670982.6317524
2720514.0,1.0,1104559438.4258544
2720582.0,1.0,1248449193.0282645
2853320.0,1.0,-138563216.47886398
2853320.0,2.0,204371166.25962165
2853320.0,3.0,-504229888.5032335
2853446.0,1.0,441639133.6767912
2860788.0,4.0,-397835981.97264713
2860793.0,1.0,-62682005.69060986
2860851.0,1.0,233978719.9140573
2860851.0,2.0,-200358539.22908574
2983219.0,1.0,-278682241.66932225
2983219.0,2.0,-295999934.310922
2983219.0,3.0,-291293110.6963298
2994888.0,1.0,-38467517.34989599
2994888.0,2.0,-67198580.68106978
2995392.0,1.0,-358212133.20726496
3097352.0,3.0,-493230769.895006
3097912.0,1.0,1317045251.6513503
3097912.0,2.0,1241844752.6182091
3114167.0,1.0,1814773235.6786728
3114661.0,1.0,1814773739.3144937
3114661.0,2.0,-585709298.6039357
3114667.0,1.0,-585709308.6790956
3120057.0,1.0,-291903968.91589165
3120057.0,2.0,373896894.0505504
3120057.0,3.0,-585709627.0505002
3120276.0,1.0,-161284419.9166316
2441728.0,1.0,1814773151.0083704
2442084.0,1.0,1814773738.692381
2442084.0,2.0,1814773737.4421299
2442118.0,1.0,385564718.66339004
2448416.0,1.0,-387924681.4394619
2448416.0,2.0,-585710130.5727729
2449053.0,1.0,-31447233.167567994
2449053.0,2.0,-383394231.1142649
2557669.0,3.0,-251919042.34671533
2557669.0,4.0,-323425336.6506423
2557816.0,1.0,714387043.2275771
2558163.0,1.0,-389052682.5465081
2576692.0,5.0,-505816472.2342473
2576692.0,6.0,-496935026.0980429
2581964.0,3.0,-166587310.84744045
2581964.0,4.0,-137512428.5581742
2581964.0,5.0,-399624548.3925082
2694632.0,4.0,-561697420.0482056
2694640.0,1.0,-162964565.23182192
2694640.0,2.0,-585710000.8513343
2710406.0,2.0,-14832792.274935717
2710406.0,3.0,-561507003.4541765
2710623.0,1.0,90447875.23085937
2715251.0,1.0,-45199443.29028379
2715282.0,1.0,-214199806.92625692
2715282.0,2.0,-271779315.7482369
2715398.0,1.0,-237283337.08926493
2721030.0,1.0,596882938.512562
2721835.0,1.0,-585709993.5425848
2721835.0,2.0,-450300247.4949357
2721918.0,1.0,-376781872.2794218
2853780.0,1.0,131038676.71026224
2853828.0,1.0,1814773146.6927876
2854181.0,1.0,24007307.760618486
2860851.0,3.0,-89171941.85797606
2860851.0,4.0,-105837671.9053385
2860866.0,1.0,57840747.454237185
2983219.0,4.0,-434483515.494245
2983219.0,5.0,-441155526.9554957
2983219.0,6.0,-342378752.91557926
2995823.0,1.0,-582063757.8969836
2995931.0,1.0,1343125507.4195762
2995931.0,2.0,520003069.5899999
3097912.0,3.0,807410917.6337022
3097926.0,1.0,59243492.163750164
3098015.0,1.0,259832127.39465547
3114667.0,2.0,-585709300.7452939
3114747.0,1.0,-433324639.6037828
3114811.0,1.0,218226585.19228202
3115272.0,1.0,-585709938.241161
3120308.0,1.0,-48157171.41562354
3120320.0,1.0,1814773739.0279398
3120320.0,2.0,1814773737.9443393
2442118.0,2.0,-459713107.045084
2442118.0,3.0,-300601092.5805422
2442118.0,4.0,-378236997.6990741
2442359.0,1.0,1814773168.6958134
2449074.0,1.0,749020081.7519344
2449074.0,2.0,-43917937.32899558
2449090.0,1.0,1814773738.2223651
2449090.0,2.0,1814773736.7469974
2558273.0,1.0,636758525.8377366
2558363.0,1.0,827917204.8875265
2558370.0,1.0,1814773737.0857186
2577353.0,1.0,-443391410.57454425
2578017.0,1.0,1608282084.4968486
2578077.0,1.0,-25075158.15042623
2578077.0,2.0,-508989722.37125415
2582539.0,1.0,504666402.55037546
2582575.0,1.0,-585709946.3916432
2582575.0,2.0,-225121444.77786988
2582800.0,1.0,-171451637.46550828
2694746.0,1.0,-495110398.16119635
